emoji_speaking-head_1f5e3,				# 🗣
emoji_bust-in-silhouette_1f464,				# 👤
emoji_busts-in-silhouette_1f465,			# 👥
emoji_people-hugging_1fac2,				# 🫂
emoji_family_1f46a,					# 👪
emoji_⊛-family-adult-adult-child_1f9d1,		# 🧑‍🧑‍🧒
emoji_⊛-family-adult-adult-child-child_1f9d1,		# 🧑‍🧑‍🧒‍🧒
emoji_⊛-family-adult-child_1f9d1,			# 🧑‍🧒
emoji_⊛-family-adult-child-child_1f9d1,		# 🧑‍🧒‍🧒
emoji_footprints_1f463,					# 👣
emoji_red-hair_1f9b0,					# 🦰
emoji_curly-hair_1f9b1,					# 🦱
emoji_white-hair_1f9b3,					# 🦳
emoji_bald_1f9b2,					# 🦲
emoji_monkey-face_1f435,				# 🐵
emoji_monkey_1f412,					# 🐒
emoji_gorilla_1f98d,					# 🦍
emoji_orangutan_1f9a7,					# 🦧
emoji_dog-face_1f436,					# 🐶
emoji_dog_1f415,					# 🐕
emoji_guide-dog_1f9ae,					# 🦮
emoji_service-dog_1f415,				# 🐕‍🦺
emoji_poodle_1f429,					# 🐩
emoji_wolf_1f43a,					# 🐺
emoji_fox_1f98a,					# 🦊
emoji_raccoon_1f99d,					# 🦝
emoji_cat-face_1f431,					# 🐱
emoji_cat_1f408,					# 🐈
emoji_black-cat_1f408,					# 🐈‍⬛
emoji_lion_1f981,					# 🦁
emoji_tiger-face_1f42f,					# 🐯
emoji_tiger_1f405,					# 🐅
emoji_leopard_1f406,					# 🐆
emoji_horse-face_1f434,					# 🐴
emoji_moose_1face,					# 🫎
emoji_donkey_1facf,					# 🫏
emoji_horse_1f40e,					# 🐎
emoji_unicorn_1f984,					# 🦄
emoji_zebra_1f993,					# 🦓
emoji_deer_1f98c,					# 🦌
emoji_bison_1f9ac,					# 🦬
emoji_cow-face_1f42e,					# 🐮
emoji_ox_1f402,						# 🐂
emoji_water-buffalo_1f403,				# 🐃
emoji_cow_1f404,					# 🐄
emoji_pig-face_1f437,					# 🐷
emoji_pig_1f416,					# 🐖
emoji_boar_1f417,					# 🐗
emoji_pig-nose_1f43d,					# 🐽
emoji_ram_1f40f,					# 🐏
emoji_ewe_1f411,					# 🐑
emoji_goat_1f410,					# 🐐
emoji_camel_1f42a,					# 🐪
emoji_two-hump-camel_1f42b,				# 🐫
emoji_llama_1f999,					# 🦙
emoji_giraffe_1f992,					# 🦒
emoji_elephant_1f418,					# 🐘
emoji_mammoth_1f9a3,					# 🦣
emoji_rhinoceros_1f98f,					# 🦏
emoji_hippopotamus_1f99b,				# 🦛
emoji_mouse-face_1f42d,					# 🐭
emoji_mouse_1f401,					# 🐁
emoji_rat_1f400,					# 🐀
emoji_hamster_1f439,					# 🐹
emoji_rabbit-face_1f430,				# 🐰
emoji_rabbit_1f407,					# 🐇
emoji_chipmunk_1f43f,					# 🐿
emoji_beaver_1f9ab,					# 🦫
emoji_hedgehog_1f994,					# 🦔
emoji_bat_1f987,					# 🦇
emoji_bear_1f43b,					# 🐻
emoji_polar-bear_1f43b,					# 🐻‍❄️
emoji_koala_1f428,					# 🐨
emoji_panda_1f43c,					# 🐼
emoji_sloth_1f9a5,					# 🦥
emoji_otter_1f9a6,					# 🦦
emoji_skunk_1f9a8,					# 🦨
emoji_kangaroo_1f998,					# 🦘
emoji_badger_1f9a1,					# 🦡
emoji_paw-prints_1f43e,					# 🐾
emoji_turkey_1f983,					# 🦃
emoji_chicken_1f414,					# 🐔
emoji_rooster_1f413,					# 🐓
emoji_hatching-chick_1f423,				# 🐣
emoji_baby-chick_1f424,					# 🐤
emoji_front-facing-baby-chick_1f425,			# 🐥
emoji_bird_1f426,					# 🐦
emoji_penguin_1f427,					# 🐧
emoji_dove_1f54a,					# 🕊
emoji_eagle_1f985,					# 🦅
emoji_duck_1f986,					# 🦆
emoji_swan_1f9a2,					# 🦢
emoji_owl_1f989,					# 🦉
emoji_dodo_1f9a4,					# 🦤
emoji_feather_1fab6,					# 🪶
emoji_flamingo_1f9a9,					# 🦩
emoji_peacock_1f99a,					# 🦚
emoji_parrot_1f99c,					# 🦜
emoji_wing_1fabd,					# 🪽
emoji_black-bird_1f426,					# 🐦‍⬛
emoji_goose_1fabf,					# 🪿
emoji_⊛-phoenix_1f426,					# 🐦‍🔥
emoji_frog_1f438,					# 🐸
emoji_crocodile_1f40a,					# 🐊
emoji_turtle_1f422,					# 🐢
emoji_lizard_1f98e,					# 🦎
emoji_snake_1f40d,					# 🐍
emoji_dragon-face_1f432,				# 🐲
emoji_dragon_1f409,					# 🐉
emoji_sauropod_1f995,					# 🦕
emoji_t-rex_1f996,					# 🦖
emoji_spouting-whale_1f433,				# 🐳
emoji_whale_1f40b,					# 🐋
emoji_dolphin_1f42c,					# 🐬
emoji_seal_1f9ad,					# 🦭
emoji_fish_1f41f,					# 🐟
emoji_tropical-fish_1f420,				# 🐠
emoji_blowfish_1f421,					# 🐡
emoji_shark_1f988,					# 🦈
emoji_octopus_1f419,					# 🐙
emoji_spiral-shell_1f41a,				# 🐚
emoji_coral_1fab8,					# 🪸
emoji_jellyfish_1fabc,					# 🪼
emoji_snail_1f40c,					# 🐌
emoji_butterfly_1f98b,					# 🦋
emoji_bug_1f41b,					# 🐛
emoji_ant_1f41c,					# 🐜
emoji_honeybee_1f41d,					# 🐝
emoji_beetle_1fab2,					# 🪲
emoji_lady-beetle_1f41e,				# 🐞
emoji_cricket_1f997,					# 🦗
emoji_cockroach_1fab3,					# 🪳
emoji_spider_1f577,					# 🕷
emoji_spider-web_1f578,					# 🕸
emoji_scorpion_1f982,					# 🦂
emoji_mosquito_1f99f,					# 🦟
emoji_fly_1fab0,					# 🪰
emoji_worm_1fab1,					# 🪱
emoji_microbe_1f9a0,					# 🦠
emoji_bouquet_1f490,					# 💐
emoji_cherry-blossom_1f338,				# 🌸
emoji_white-flower_1f4ae,				# 💮
emoji_lotus_1fab7,					# 🪷
emoji_rosette_1f3f5,					# 🏵
emoji_rose_1f339,					# 🌹
emoji_wilted-flower_1f940,				# 🥀
emoji_hibiscus_1f33a,					# 🌺
emoji_sunflower_1f33b,					# 🌻
emoji_blossom_1f33c,					# 🌼
emoji_tulip_1f337,					# 🌷
emoji_hyacinth_1fabb,					# 🪻
emoji_seedling_1f331,					# 🌱
emoji_potted-plant_1fab4,				# 🪴
emoji_evergreen-tree_1f332,				# 🌲
emoji_deciduous-tree_1f333,				# 🌳
emoji_palm-tree_1f334,					# 🌴
emoji_cactus_1f335,					# 🌵
emoji_sheaf-of-rice_1f33e,				# 🌾
emoji_herb_1f33f,					# 🌿
emoji_shamrock_2618,					# ☘
emoji_four-leaf-clover_1f340,				# 🍀
emoji_maple-leaf_1f341,					# 🍁
emoji_fallen-leaf_1f342,				# 🍂
emoji_leaf-fluttering-in-wind_1f343,			# 🍃
emoji_empty-nest_1fab9,					# 🪹
emoji_nest-with-eggs_1faba,				# 🪺
emoji_mushroom_1f344,					# 🍄
emoji_grapes_1f347,					# 🍇
emoji_melon_1f348,					# 🍈
emoji_watermelon_1f349,					# 🍉
emoji_tangerine_1f34a,					# 🍊
emoji_lemon_1f34b,					# 🍋
emoji_⊛-lime_1f34b,					# 🍋‍🟩
emoji_banana_1f34c,					# 🍌
emoji_pineapple_1f34d,					# 🍍
emoji_mango_1f96d,					# 🥭
emoji_red-apple_1f34e,					# 🍎
emoji_green-apple_1f34f,				# 🍏
emoji_pear_1f350,					# 🍐
emoji_peach_1f351,					# 🍑
emoji_cherries_1f352,					# 🍒
emoji_strawberry_1f353,					# 🍓
emoji_blueberries_1fad0,				# 🫐
emoji_kiwi-fruit_1f95d,					# 🥝
emoji_tomato_1f345,					# 🍅
emoji_olive_1fad2,					# 🫒
emoji_coconut_1f965,					# 🥥
emoji_avocado_1f951,					# 🥑
emoji_eggplant_1f346,					# 🍆
emoji_potato_1f954,					# 🥔
emoji_carrot_1f955,					# 🥕
emoji_ear-of-corn_1f33d,				# 🌽
emoji_hot-pepper_1f336,					# 🌶
emoji_bell-pepper_1fad1,				# 🫑
emoji_cucumber_1f952,					# 🥒
emoji_leafy-green_1f96c,				# 🥬
emoji_broccoli_1f966,					# 🥦
emoji_garlic_1f9c4,					# 🧄
emoji_onion_1f9c5,					# 🧅
emoji_peanuts_1f95c,					# 🥜
emoji_beans_1fad8,					# 🫘
emoji_chestnut_1f330,					# 🌰
emoji_ginger-root_1fada,				# 🫚
emoji_pea-pod_1fadb,					# 🫛
emoji_⊛-brown-mushroom_1f344,				# 🍄‍🟫
emoji_bread_1f35e,					# 🍞
emoji_croissant_1f950,					# 🥐
emoji_baguette-bread_1f956,				# 🥖
emoji_flatbread_1fad3,					# 🫓
emoji_pretzel_1f968,					# 🥨
emoji_bagel_1f96f,					# 🥯
emoji_pancakes_1f95e,					# 🥞
emoji_waffle_1f9c7,					# 🧇
emoji_cheese-wedge_1f9c0,				# 🧀
emoji_meat-on-bone_1f356,				# 🍖
emoji_poultry-leg_1f357,				# 🍗
emoji_cut-of-meat_1f969,				# 🥩
emoji_bacon_1f953,					# 🥓
emoji_hamburger_1f354,					# 🍔
emoji_french-fries_1f35f,				# 🍟
emoji_pizza_1f355,					# 🍕
emoji_hot-dog_1f32d,					# 🌭
emoji_sandwich_1f96a,					# 🥪
emoji_taco_1f32e,					# 🌮
emoji_burrito_1f32f,					# 🌯
emoji_tamale_1fad4,					# 🫔
emoji_stuffed-flatbread_1f959,				# 🥙
emoji_falafel_1f9c6,					# 🧆
emoji_egg_1f95a,					# 🥚
emoji_cooking_1f373,					# 🍳
emoji_shallow-pan-of-food_1f958,			# 🥘
emoji_pot-of-food_1f372,				# 🍲
emoji_fondue_1fad5,					# 🫕
emoji_bowl-with-spoon_1f963,				# 🥣
emoji_green-salad_1f957,				# 🥗
emoji_popcorn_1f37f,					# 🍿
emoji_butter_1f9c8,					# 🧈
emoji_salt_1f9c2,					# 🧂
emoji_canned-food_1f96b,				# 🥫
emoji_bento-box_1f371,					# 🍱
emoji_rice-cracker_1f358,				# 🍘
emoji_rice-ball_1f359,					# 🍙
emoji_cooked-rice_1f35a,				# 🍚
emoji_curry-rice_1f35b,					# 🍛
emoji_steaming-bowl_1f35c,				# 🍜
emoji_spaghetti_1f35d,					# 🍝
emoji_roasted-sweet-potato_1f360,			# 🍠
emoji_oden_1f362,					# 🍢
emoji_sushi_1f363,					# 🍣
emoji_fried-shrimp_1f364,				# 🍤
emoji_fish-cake-with-swirl_1f365,			# 🍥
emoji_moon-cake_1f96e,					# 🥮
emoji_dango_1f361,					# 🍡
emoji_dumpling_1f95f,					# 🥟
emoji_fortune-cookie_1f960,				# 🥠
emoji_takeout-box_1f961,				# 🥡
emoji_crab_1f980,					# 🦀
emoji_lobster_1f99e,					# 🦞
emoji_shrimp_1f990,					# 🦐
emoji_squid_1f991,					# 🦑
emoji_oyster_1f9aa,					# 🦪
emoji_soft-ice-cream_1f366,				# 🍦
emoji_shaved-ice_1f367,					# 🍧
emoji_ice-cream_1f368,					# 🍨
emoji_doughnut_1f369,					# 🍩
emoji_cookie_1f36a,					# 🍪
emoji_birthday-cake_1f382,				# 🎂
emoji_shortcake_1f370,					# 🍰
emoji_cupcake_1f9c1,					# 🧁
emoji_pie_1f967,					# 🥧
emoji_chocolate-bar_1f36b,				# 🍫
emoji_candy_1f36c,					# 🍬
emoji_lollipop_1f36d,					# 🍭
emoji_custard_1f36e,					# 🍮
emoji_honey-pot_1f36f,					# 🍯
emoji_baby-bottle_1f37c,				# 🍼
emoji_glass-of-milk_1f95b,				# 🥛
emoji_hot-beverage_2615,				# ☕
emoji_teapot_1fad6,					# 🫖
emoji_teacup-without-handle_1f375,			# 🍵
emoji_sake_1f376,					# 🍶
emoji_bottle-with-popping-cork_1f37e,			# 🍾
emoji_wine-glass_1f377,					# 🍷
emoji_cocktail-glass_1f378,				# 🍸
emoji_tropical-drink_1f379,				# 🍹
emoji_beer-mug_1f37a,					# 🍺
emoji_clinking-beer-mugs_1f37b,				# 🍻
emoji_clinking-glasses_1f942,				# 🥂
emoji_tumbler-glass_1f943,				# 🥃
emoji_pouring-liquid_1fad7,				# 🫗
emoji_cup-with-straw_1f964,				# 🥤
emoji_bubble-tea_1f9cb,					# 🧋
emoji_beverage-box_1f9c3,				# 🧃
emoji_mate_1f9c9,					# 🧉
emoji_ice_1f9ca,					# 🧊
emoji_chopsticks_1f962,					# 🥢
emoji_fork-and-knife-with-plate_1f37d,			# 🍽
emoji_fork-and-knife_1f374,				# 🍴
emoji_spoon_1f944,					# 🥄
emoji_kitchen-knife_1f52a,				# 🔪
emoji_jar_1fad9,					# 🫙
emoji_amphora_1f3fa,					# 🏺
emoji_globe-showing-europe-africa_1f30d,		# 🌍
emoji_globe-showing-americas_1f30e,			# 🌎
emoji_globe-showing-asia-australia_1f30f,		# 🌏
emoji_globe-with-meridians_1f310,			# 🌐
emoji_world-map_1f5fa,					# 🗺
emoji_map-of-japan_1f5fe,				# 🗾
emoji_compass_1f9ed,					# 🧭
emoji_snow-capped-mountain_1f3d4,			# 🏔
emoji_mountain_26f0,					# ⛰
emoji_volcano_1f30b,					# 🌋
emoji_mount-fuji_1f5fb,					# 🗻
emoji_camping_1f3d5,					# 🏕
emoji_beach-with-umbrella_1f3d6,			# 🏖
emoji_desert_1f3dc,					# 🏜
emoji_desert-island_1f3dd,				# 🏝
emoji_national-park_1f3de,				# 🏞
emoji_stadium_1f3df,					# 🏟
emoji_classical-building_1f3db,				# 🏛
emoji_building-construction_1f3d7,			# 🏗
emoji_brick_1f9f1,					# 🧱
emoji_rock_1faa8,					# 🪨
emoji_wood_1fab5,					# 🪵
emoji_hut_1f6d6,					# 🛖
emoji_houses_1f3d8,					# 🏘
emoji_derelict-house_1f3da,				# 🏚
emoji_house_1f3e0,					# 🏠
emoji_house-with-garden_1f3e1,				# 🏡
emoji_office-building_1f3e2,				# 🏢
emoji_japanese-post-office_1f3e3,			# 🏣
emoji_post-office_1f3e4,				# 🏤
emoji_hospital_1f3e5,					# 🏥
emoji_bank_1f3e6,					# 🏦
emoji_hotel_1f3e8,					# 🏨
emoji_love-hotel_1f3e9,					# 🏩
emoji_convenience-store_1f3ea,				# 🏪
emoji_school_1f3eb,					# 🏫
emoji_department-store_1f3ec,				# 🏬
emoji_factory_1f3ed,					# 🏭
emoji_japanese-castle_1f3ef,				# 🏯
emoji_castle_1f3f0,					# 🏰
emoji_wedding_1f492,					# 💒
emoji_tokyo-tower_1f5fc,				# 🗼
emoji_statue-of-liberty_1f5fd,				# 🗽
emoji_church_26ea,					# ⛪
emoji_mosque_1f54c,					# 🕌
emoji_hindu-temple_1f6d5,				# 🛕
emoji_synagogue_1f54d,					# 🕍
emoji_shinto-shrine_26e9,				# ⛩
emoji_kaaba_1f54b,					# 🕋
emoji_fountain_26f2,					# ⛲
emoji_tent_26fa,					# ⛺
emoji_foggy_1f301,					# 🌁
emoji_night-with-stars_1f303,				# 🌃
emoji_cityscape_1f3d9,					# 🏙
emoji_sunrise-over-mountains_1f304,			# 🌄
emoji_sunrise_1f305,					# 🌅
emoji_cityscape-at-dusk_1f306,				# 🌆
emoji_sunset_1f307,					# 🌇
emoji_bridge-at-night_1f309,				# 🌉
emoji_hot-springs_2668,					# ♨
emoji_carousel-horse_1f3a0,				# 🎠
emoji_playground-slide_1f6dd,				# 🛝
emoji_ferris-wheel_1f3a1,				# 🎡
emoji_roller-coaster_1f3a2,				# 🎢
emoji_barber-pole_1f488,				# 💈
emoji_circus-tent_1f3aa,				# 🎪
emoji_locomotive_1f682,					# 🚂
emoji_railway-car_1f683,				# 🚃
emoji_high-speed-train_1f684,				# 🚄
emoji_bullet-train_1f685,				# 🚅
emoji_train_1f686,					# 🚆
emoji_metro_1f687,					# 🚇
emoji_light-rail_1f688,					# 🚈
emoji_station_1f689,					# 🚉
emoji_tram_1f68a,					# 🚊
emoji_monorail_1f69d,					# 🚝
emoji_mountain-railway_1f69e,				# 🚞
emoji_tram-car_1f68b,					# 🚋
emoji_bus_1f68c,					# 🚌
emoji_oncoming-bus_1f68d,				# 🚍
emoji_trolleybus_1f68e,					# 🚎
emoji_minibus_1f690,					# 🚐
emoji_ambulance_1f691,					# 🚑
emoji_fire-engine_1f692,				# 🚒
emoji_police-car_1f693,					# 🚓
emoji_oncoming-police-car_1f694,			# 🚔
emoji_taxi_1f695,					# 🚕
emoji_oncoming-taxi_1f696,				# 🚖
emoji_automobile_1f697,					# 🚗
emoji_oncoming-automobile_1f698,			# 🚘
emoji_sport-utility-vehicle_1f699,			# 🚙
emoji_pickup-truck_1f6fb,				# 🛻
emoji_delivery-truck_1f69a,				# 🚚
emoji_articulated-lorry_1f69b,				# 🚛
emoji_tractor_1f69c,					# 🚜
emoji_racing-car_1f3ce,					# 🏎
emoji_motorcycle_1f3cd,					# 🏍
emoji_motor-scooter_1f6f5,				# 🛵
emoji_manual-wheelchair_1f9bd,				# 🦽
emoji_motorized-wheelchair_1f9bc,			# 🦼
emoji_auto-rickshaw_1f6fa,				# 🛺
emoji_bicycle_1f6b2,					# 🚲
emoji_kick-scooter_1f6f4,				# 🛴
emoji_skateboard_1f6f9,					# 🛹
emoji_roller-skate_1f6fc,				# 🛼
emoji_bus-stop_1f68f,					# 🚏
emoji_motorway_1f6e3,					# 🛣
emoji_railway-track_1f6e4,				# 🛤
emoji_oil-drum_1f6e2,					# 🛢
emoji_fuel-pump_26fd,					# ⛽
emoji_wheel_1f6de,					# 🛞
emoji_police-car-light_1f6a8,				# 🚨
emoji_horizontal-traffic-light_1f6a5,			# 🚥
emoji_vertical-traffic-light_1f6a6,			# 🚦
emoji_stop-sign_1f6d1,					# 🛑
emoji_construction_1f6a7,				# 🚧
emoji_anchor_2693,					# ⚓
emoji_ring-buoy_1f6df,					# 🛟
emoji_sailboat_26f5,					# ⛵
emoji_canoe_1f6f6,					# 🛶
emoji_speedboat_1f6a4,					# 🚤
emoji_passenger-ship_1f6f3,				# 🛳
emoji_ferry_26f4,					# ⛴
emoji_motor-boat_1f6e5,					# 🛥
emoji_ship_1f6a2,					# 🚢
emoji_airplane_2708,					# ✈
emoji_small-airplane_1f6e9,				# 🛩
emoji_airplane-departure_1f6eb,				# 🛫
emoji_airplane-arrival_1f6ec,				# 🛬
emoji_parachute_1fa82,					# 🪂
emoji_seat_1f4ba,					# 💺
emoji_helicopter_1f681,					# 🚁
emoji_suspension-railway_1f69f,				# 🚟
emoji_mountain-cableway_1f6a0,				# 🚠
emoji_aerial-tramway_1f6a1,				# 🚡
emoji_satellite_1f6f0,					# 🛰
emoji_rocket_1f680,					# 🚀
emoji_flying-saucer_1f6f8,				# 🛸
emoji_bellhop-bell_1f6ce,				# 🛎
emoji_luggage_1f9f3,					# 🧳
emoji_hourglass-done_231b,				# ⌛
emoji_hourglass-not-done_23f3,				# ⏳
emoji_watch_231a,					# ⌚
emoji_alarm-clock_23f0,					# ⏰
emoji_stopwatch_23f1,					# ⏱
emoji_timer-clock_23f2,					# ⏲
emoji_mantelpiece-clock_1f570,				# 🕰
emoji_twelve-oclock_1f55b,				# 🕛
emoji_twelve-thirty_1f567,				# 🕧
emoji_one-oclock_1f550,					# 🕐
emoji_one-thirty_1f55c,					# 🕜
emoji_two-oclock_1f551,					# 🕑
emoji_two-thirty_1f55d,					# 🕝
emoji_three-oclock_1f552,				# 🕒
emoji_three-thirty_1f55e,				# 🕞
emoji_four-oclock_1f553,				# 🕓
emoji_four-thirty_1f55f,				# 🕟
emoji_five-oclock_1f554,				# 🕔
emoji_five-thirty_1f560,				# 🕠
emoji_six-oclock_1f555,					# 🕕
emoji_six-thirty_1f561,					# 🕡
emoji_seven-oclock_1f556,				# 🕖
emoji_seven-thirty_1f562,				# 🕢
emoji_eight-oclock_1f557,				# 🕗
emoji_eight-thirty_1f563,				# 🕣
emoji_nine-oclock_1f558,				# 🕘
emoji_nine-thirty_1f564,				# 🕤
emoji_ten-oclock_1f559,					# 🕙
emoji_ten-thirty_1f565,					# 🕥
emoji_eleven-oclock_1f55a,				# 🕚
emoji_eleven-thirty_1f566,				# 🕦
emoji_new-moon_1f311,					# 🌑
emoji_waxing-crescent-moon_1f312,			# 🌒
emoji_first-quarter-moon_1f313,				# 🌓
emoji_waxing-gibbous-moon_1f314,			# 🌔
emoji_full-moon_1f315,					# 🌕
emoji_waning-gibbous-moon_1f316,			# 🌖
emoji_last-quarter-moon_1f317,				# 🌗
emoji_waning-crescent-moon_1f318,			# 🌘
emoji_crescent-moon_1f319,				# 🌙
emoji_new-moon-face_1f31a,				# 🌚
emoji_first-quarter-moon-face_1f31b,			# 🌛
emoji_last-quarter-moon-face_1f31c,			# 🌜
emoji_thermometer_1f321,				# 🌡
emoji_sun_2600,						# ☀
emoji_full-moon-face_1f31d,				# 🌝
emoji_sun-with-face_1f31e,				# 🌞
emoji_ringed-planet_1fa90,				# 🪐
emoji_star_2b50,					# ⭐
emoji_glowing-star_1f31f,				# 🌟
emoji_shooting-star_1f320,				# 🌠
emoji_milky-way_1f30c,					# 🌌
emoji_cloud_2601,					# ☁
emoji_sun-behind-cloud_26c5,				# ⛅
emoji_cloud-with-lightning-and-rain_26c8,		# ⛈
emoji_sun-behind-small-cloud_1f324,			# 🌤
emoji_sun-behind-large-cloud_1f325,			# 🌥
emoji_sun-behind-rain-cloud_1f326,			# 🌦
emoji_cloud-with-rain_1f327,				# 🌧
emoji_cloud-with-snow_1f328,				# 🌨
emoji_cloud-with-lightning_1f329,			# 🌩
emoji_tornado_1f32a,					# 🌪
emoji_fog_1f32b,					# 🌫
emoji_wind-face_1f32c,					# 🌬
emoji_cyclone_1f300,					# 🌀
emoji_rainbow_1f308,					# 🌈
emoji_closed-umbrella_1f302,				# 🌂
emoji_umbrella_2602,					# ☂
emoji_umbrella-with-rain-drops_2614,			# ☔
emoji_umbrella-on-ground_26f1,				# ⛱
emoji_high-voltage_26a1,				# ⚡
emoji_snowflake_2744,					# ❄
emoji_snowman_2603,					# ☃
emoji_snowman-without-snow_26c4,			# ⛄
emoji_comet_2604,					# ☄
emoji_fire_1f525,					# 🔥
emoji_droplet_1f4a7,					# 💧
emoji_water-wave_1f30a,					# 🌊
emoji_jack-o-lantern_1f383,				# 🎃
emoji_christmas-tree_1f384,				# 🎄
emoji_fireworks_1f386,					# 🎆
emoji_sparkler_1f387,					# 🎇
emoji_firecracker_1f9e8,				# 🧨
emoji_sparkles_2728,					# ✨
emoji_balloon_1f388,					# 🎈
emoji_party-popper_1f389,				# 🎉
emoji_confetti-ball_1f38a,				# 🎊
emoji_tanabata-tree_1f38b,				# 🎋
emoji_pine-decoration_1f38d,				# 🎍
emoji_japanese-dolls_1f38e,				# 🎎
emoji_carp-streamer_1f38f,				# 🎏
emoji_wind-chime_1f390,					# 🎐
emoji_moon-viewing-ceremony_1f391,			# 🎑
emoji_red-envelope_1f9e7,				# 🧧
emoji_ribbon_1f380,					# 🎀
emoji_wrapped-gift_1f381,				# 🎁
emoji_reminder-ribbon_1f397,				# 🎗
emoji_admission-tickets_1f39f,				# 🎟
emoji_ticket_1f3ab,					# 🎫
emoji_military-medal_1f396,				# 🎖
emoji_trophy_1f3c6,					# 🏆
emoji_sports-medal_1f3c5,				# 🏅
emoji_1st-place-medal_1f947,				# 🥇
emoji_2nd-place-medal_1f948,				# 🥈
emoji_3rd-place-medal_1f949,				# 🥉
emoji_soccer-ball_26bd,					# ⚽
emoji_baseball_26be,					# ⚾
emoji_softball_1f94e,					# 🥎
emoji_basketball_1f3c0,					# 🏀
emoji_volleyball_1f3d0,					# 🏐
emoji_american-football_1f3c8,				# 🏈
emoji_rugby-football_1f3c9,				# 🏉
emoji_tennis_1f3be,					# 🎾
emoji_flying-disc_1f94f,				# 🥏
emoji_bowling_1f3b3,					# 🎳
emoji_cricket-game_1f3cf,				# 🏏
emoji_field-hockey_1f3d1,				# 🏑
emoji_ice-hockey_1f3d2,					# 🏒
emoji_lacrosse_1f94d,					# 🥍
emoji_ping-pong_1f3d3,					# 🏓
emoji_badminton_1f3f8,					# 🏸
emoji_boxing-glove_1f94a,				# 🥊
emoji_martial-arts-uniform_1f94b,			# 🥋
emoji_goal-net_1f945,					# 🥅
emoji_flag-in-hole_26f3,				# ⛳
emoji_ice-skate_26f8,					# ⛸
emoji_fishing-pole_1f3a3,				# 🎣
emoji_diving-mask_1f93f,				# 🤿
emoji_running-shirt_1f3bd,				# 🎽
emoji_skis_1f3bf,					# 🎿
emoji_sled_1f6f7,					# 🛷
emoji_curling-stone_1f94c,				# 🥌
emoji_bullseye_1f3af,					# 🎯
emoji_yo-yo_1fa80,					# 🪀
emoji_kite_1fa81,					# 🪁
emoji_water-pistol_1f52b,				# 🔫
emoji_pool-8-ball_1f3b1,				# 🎱
emoji_crystal-ball_1f52e,				# 🔮
emoji_magic-wand_1fa84,					# 🪄
emoji_video-game_1f3ae,					# 🎮
emoji_joystick_1f579,					# 🕹
emoji_slot-machine_1f3b0,				# 🎰
emoji_game-die_1f3b2,					# 🎲
emoji_puzzle-piece_1f9e9,				# 🧩
emoji_teddy-bear_1f9f8,					# 🧸
emoji_piñata_1fa85,					# 🪅
emoji_mirror-ball_1faa9,				# 🪩
emoji_nesting-dolls_1fa86,				# 🪆
emoji_spade-suit_2660,					# ♠
emoji_heart-suit_2665,					# ♥
emoji_diamond-suit_2666,				# ♦
emoji_club-suit_2663,					# ♣
emoji_chess-pawn_265f,					# ♟
emoji_joker_1f0cf,					# 🃏
emoji_mahjong-red-dragon_1f004,				# 🀄
emoji_flower-playing-cards_1f3b4,			# 🎴
emoji_performing-arts_1f3ad,				# 🎭
emoji_framed-picture_1f5bc,				# 🖼
emoji_artist-palette_1f3a8,				# 🎨
emoji_thread_1f9f5,					# 🧵
emoji_sewing-needle_1faa1,				# 🪡
emoji_yarn_1f9f6,					# 🧶
emoji_knot_1faa2,					# 🪢
emoji_glasses_1f453,					# 👓
emoji_sunglasses_1f576,					# 🕶
emoji_goggles_1f97d,					# 🥽
emoji_lab-coat_1f97c,					# 🥼
emoji_safety-vest_1f9ba,				# 🦺
emoji_necktie_1f454,					# 👔
emoji_t-shirt_1f455,					# 👕
emoji_jeans_1f456,					# 👖
emoji_scarf_1f9e3,					# 🧣
emoji_gloves_1f9e4,					# 🧤
emoji_coat_1f9e5,					# 🧥
emoji_socks_1f9e6,					# 🧦
emoji_dress_1f457,					# 👗
emoji_kimono_1f458,					# 👘
emoji_sari_1f97b,					# 🥻
emoji_one-piece-swimsuit_1fa71,				# 🩱
emoji_briefs_1fa72,					# 🩲
emoji_shorts_1fa73,					# 🩳
emoji_bikini_1f459,					# 👙
emoji_womans-clothes_1f45a,				# 👚
emoji_folding-hand-fan_1faad,				# 🪭
emoji_purse_1f45b,					# 👛
emoji_handbag_1f45c,					# 👜
emoji_clutch-bag_1f45d,					# 👝
emoji_shopping-bags_1f6cd,				# 🛍
emoji_backpack_1f392,					# 🎒
emoji_thong-sandal_1fa74,				# 🩴
emoji_mans-shoe_1f45e,					# 👞
emoji_running-shoe_1f45f,				# 👟
emoji_hiking-boot_1f97e,				# 🥾
emoji_flat-shoe_1f97f,					# 🥿
emoji_high-heeled-shoe_1f460,				# 👠
emoji_womans-sandal_1f461,				# 👡
emoji_ballet-shoes_1fa70,				# 🩰
emoji_womans-boot_1f462,				# 👢
emoji_hair-pick_1faae,					# 🪮
emoji_crown_1f451,					# 👑
emoji_womans-hat_1f452,					# 👒
emoji_top-hat_1f3a9,					# 🎩
emoji_graduation-cap_1f393,				# 🎓
emoji_billed-cap_1f9e2,					# 🧢
emoji_military-helmet_1fa96,				# 🪖
emoji_rescue-workers-helmet_26d1,			# ⛑
emoji_prayer-beads_1f4ff,				# 📿
emoji_lipstick_1f484,					# 💄
emoji_ring_1f48d,					# 💍
